fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14923,5576,1.1825779821595017e-05,0.05187319884726225,0.0,0.0,0.0,0.0,0.0,4,929,1590400.0,1590400.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13450,6678,7.216856132134285e-06,0.1628242074927954,0.0,0.0,0.0,0.0,0.0,8,293,970565.0,970565.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14906,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14904,10022,6.742122157844965e-07,0.004322766570605188,0.0,0.0,0.0,0.0,0.0,3,632,90672.0,90672.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14903,9276,1.633034308613366e-06,0.012968299711815562,0.0,0.0,0.0,0.0,0.0,5,608,219620.0,219620.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14902,9852,8.908149359825994e-07,0.007204610951008645,0.0,0.0,0.0,0.0,0.0,2,898,119802.0,119802.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13524,4530,1.9200250012625913e-05,3.0720461095100866,0.0,0.0,0.0,0.0,0.0,31,30,2582161.86,2582161.86,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13526,10532,0.0,0.5763688760806917,0.0,0.0,0.0,0.0,0.0,1,374,-757444.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14899,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13527,10532,0.0,6.195965417867435,0.0,0.0,0.0,0.0,0.0,4,667,-739225.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13528,6027,9.663475836711742e-06,1.0720461095100864,0.0,0.0,0.0,0.0,0.0,6,322,1299600.72,1299600.72,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13530,9783,9.670357453103397e-07,0.011527377521613832,0.0,0.0,0.0,0.0,0.0,4,570,130052.62,130052.62,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13531,9783,9.670357453103397e-07,0.011527377521613832,0.0,0.0,0.0,0.0,0.0,4,570,130052.62,130052.62,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14898,5872,1.035573664331953e-05,0.2017291066282421,0.0,0.0,0.0,0.0,0.0,3,553,1392700.0,1392700.0,0
