fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
recent_2025,recent21_sunday0,SKU-06189,5195,1.5453642552733442e-05,0.13789039481437831,0.0,0.0,0.0,0.0,0.0,19,45,2580769.63,2580769.63,0
recent_2025,recent21_sunday0,SKU-06190,13798,0.0,0.0,1.0,0.0,-1.0,1336.306209562122,0.0,0,9999,0.0,0.0,1
recent_2025,recent21_sunday0,SKU-06192,9408,3.1073216952251574e-06,0.0058927519151443725,0.0,0.0,0.0,0.0,0.0,5,81,518925.0,518925.0,0
recent_2025,recent21_sunday0,SKU-06206,13798,0.0,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,1,1032,0.0,0.0,0
recent_2025,recent21_sunday0,SKU-06193,7363,6.83609575349999e-06,0.004714201532115498,0.0,0.0,0.0,0.0,0.0,2,1266,1141633.0,1141633.0,0
recent_2025,recent21_sunday0,SKU-06195,10873,1.6315736794041134e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,837,272474.0,272474.0,0
recent_2025,recent21_sunday0,SKU-06196,10241,2.1872658519504156e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,573,365275.0,365275.0,0
recent_2025,recent21_sunday0,SKU-06197,10393,2.049547893346603e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,289,342276.0,342276.0,0
recent_2025,recent21_sunday0,SKU-06198,13798,0.0,0.0,2.0,0.0,-2.0,1889.8223650461362,0.0,0,9999,0.0,0.0,1
recent_2025,recent21_sunday0,SKU-06199,8752,3.980838820543952e-06,0.0035356511490866236,0.0,0.0,0.0,0.0,0.0,3,43,664803.0,664803.0,0
recent_2025,recent21_sunday0,SKU-06200,10718,1.7650521356516713e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,333,294765.0,294765.0,0
recent_2025,recent21_sunday0,SKU-06202,10785,1.7036991114395463e-06,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,38,284519.0,284519.0,0
recent_2025,recent21_sunday0,SKU-06203,12227,7.633439560352804e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,38,127479.0,127479.0,0
recent_2025,recent21_sunday0,SKU-06204,12870,4.7373444832305845e-07,0.015321154979375369,0.0,0.0,0.0,0.0,0.0,3,31,79114.0,79114.0,0
recent_2025,recent21_sunday0,SKU-06102,6910,8.065896884399881e-06,0.007071302298173247,0.0,0.0,0.0,0.0,0.0,6,268,1347010.69,1347010.69,0
recent_2025,recent21_sunday0,SKU-06099,12023,8.84463185074774e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,375,147706.0,147706.0,0
recent_2025,recent21_sunday0,SKU-06244,7967,5.419682806673475e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,730,905091.0,905091.0,0
recent_2025,recent21_sunday0,SKU-06029,11826,9.838040665581972e-07,0.0058927519151443725,0.0,0.0,0.0,0.0,0.0,2,144,164296.0,164296.0,0
recent_2025,recent21_sunday0,SKU-05990,13136,3.5927986069954126e-07,0.004714201532115498,0.0,0.0,0.0,0.0,0.0,1,197,60000.0,60000.0,0
recent_2025,recent21_sunday0,SKU-05991,10238,2.1912478704065022e-06,0.020035356511490868,0.0,0.0,0.0,0.0,0.0,5,81,365940.0,365940.0,0
recent_2025,recent21_sunday0,SKU-05992,8447,4.491086881109905e-06,0.024749558043606363,0.0,0.0,0.0,0.0,0.0,10,274,750014.8,750014.8,0
