bucket_name,bucket_label,sku_count,weight_sum,actual_total,pred_total,signed_bias,bias_ratio,segment_wrmsse,mean_rmsse,mean_weighted_rmsse,family_name,model,fold
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,15812.571428571431,-31844.428571428572,0.33179955575406406,0.327911448729866,0.7668439566626928,0.00327911448729866,profit_rank,recent14_sunday0,seasonal_2024
profit_rank,rank_001_100,100,0.39626480037253003,47657.0,0.0,-47657.0,0.0,0.4640171217983261,0.8361672889635168,0.004640171217983261,profit_rank,zero,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,0.0,-9168.0,0.0,0.06321947310301734,0.5766051706518411,6.321947310301734e-05,profit_rank,zero,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7222.857142857145,-1945.1428571428553,0.7878334579905263,0.06386002394288323,0.5846959449878337,6.386002394288323e-05,profit_rank,recent21_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7497.714285714286,-1670.2857142857138,0.817813512839691,0.06392995499297857,0.5855384822329395,6.392995499297857e-05,profit_rank,recent21_28_w50_50_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7735.485714285715,-1432.5142857142855,0.8437484417850911,0.06394237133631536,0.585592122097774,6.394237133631537e-05,profit_rank,recent21_28_56_w35_45_20_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7829.285714285714,-1338.714285714286,0.8539796808775866,0.06398219388554204,0.5859648295021705,6.398219388554203e-05,profit_rank,recent21_28_56_w25_50_25_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7474.64761904762,-1693.3523809523808,0.8152975151666252,0.06399441597977235,0.5860521241709157,6.399441597977234e-05,profit_rank,recent18_21_28_w35_50_15_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7448.342857142857,-1719.6571428571433,0.8124283221141859,0.0640736523857604,0.5868964097074463,6.40736523857604e-05,profit_rank,recent14_18_21_w20_45_35_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7772.571428571429,-1395.4285714285706,0.8477935676888557,0.06416026563460217,0.5878603337182763,6.416026563460217e-05,profit_rank,recent28_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7706.666666666665,-1461.3333333333344,0.8406050029086677,0.06431293707366123,0.589032115829308,6.431293707366122e-05,profit_rank,recent18_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,7261.714285714287,-1906.285714285713,0.7920718025430069,0.06435571712071428,0.5900996496366794,6.435571712071428e-05,profit_rank,recent14_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,8268.142857142857,-899.8571428571435,0.9018480428820743,0.06437561231999928,0.5884354870880667,6.437561231999928e-05,profit_rank,recent84_sunday0,seasonal_2024
profit_rank,rank_1001_2000,1000,0.1085741421334549,9168.0,8549.142857142859,-618.8571428571422,0.9324981301421094,0.06441116109456362,0.5894710334854326,6.441116109456361e-05,profit_rank,recent56_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,17517.342857142856,-7462.657142857143,0.7012547180601624,0.20431663514427592,0.820349678183409,0.0005107915878606898,profit_rank,recent21_28_56_w35_45_20_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,18189.642857142855,-6790.357142857143,0.728168248884822,0.20440294974132317,0.8206173539534806,0.000511007374353308,profit_rank,recent21_28_56_w25_50_25_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,13865.142857142859,-11114.857142857141,0.5550497540889855,0.20442409314329466,0.8210029901511304,0.0005110602328582366,profit_rank,recent21_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,15791.142857142859,-9188.857142857141,0.6321514354340616,0.204447150498694,0.8213084746160682,0.000511117876246735,profit_rank,recent21_28_w50_50_sunday0,seasonal_2024
